,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class_edible
4467,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4468,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4469,0.0,0.0,0.0,22.22222222222222,0.0,50.0,0.0,0.0,100.0,27.272727272727273,100.0,50.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,37.5,60.0,0.0,1
4470,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4471,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4472,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4473,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4474,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4475,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4476,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4477,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4478,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4479,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4480,100.0,60.0,33.333333333333336,0.0,0.0,37.5,0.0,0.0,100.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,80.0,50.0,0
4481,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4482,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4483,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4484,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4485,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4486,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4487,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4488,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,50.0,1
4489,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4490,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4491,100.0,60.0,66.66666666666667,88.8888888888889,100.0,37.5,0.0,100.0,0.0,36.36363636363637,0.0,50.0,0.0,33.333333333333336,0.0,50.0,0.0,0.0,25.0,50.0,60.0,100.00000000000001,0
4492,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4493,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4494,0.0,60.0,66.66666666666667,11.11111111111111,100.0,37.5,0.0,0.0,0.0,36.36363636363637,0.0,100.0,66.66666666666667,66.66666666666667,0.0,75.0,0.0,0.0,25.0,50.0,60.0,50.0,1
4495,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4496,0.0,0.0,0.0,33.33333333333333,0.0,50.0,0.0,0.0,100.0,27.272727272727273,100.0,50.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,37.5,60.0,16.666666666666668,1
4497,100.0,60.0,0.0,0.0,0.0,37.5,0.0,0.0,100.0,63.63636363636365,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,50.0,100.0,83.33333333333334,0
4498,0.0,0.0,33.333333333333336,0.0,100.0,75.0,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,100.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,66.66666666666667,1
4499,0.0,0.0,0.0,33.33333333333333,100.0,62.5,0.0,100.0,0.0,54.545454545454554,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,1
4500,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4501,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4502,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4503,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4504,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4505,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4506,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4507,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4508,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4509,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4510,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4511,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4512,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4513,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4514,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4515,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4516,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4517,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4518,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,60.0,50.0,1
4519,100.0,0.0,0.0,66.66666666666667,0.0,37.5,0.0,0.0,100.0,36.36363636363637,0.0,100.0,0.0,0.0,62.5,0.0,0.0,50.0,25.0,50.0,100.0,83.33333333333334,0
4520,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,60.0,50.0,1
4521,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4522,0.0,0.0,33.333333333333336,0.0,100.0,87.5,0.0,0.0,0.0,72.72727272727273,100.0,100.0,0.0,0.0,25.0,12.5,0.0,0.0,25.0,50.0,60.0,100.00000000000001,1
4523,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4524,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4525,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4526,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4527,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,50.0,1
4528,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4529,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4530,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4531,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4532,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4533,100.0,0.0,33.333333333333336,77.77777777777779,100.0,37.5,0.0,0.0,0.0,45.45454545454546,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,75.0,37.5,60.0,50.0,0
4534,100.0,60.0,33.333333333333336,66.66666666666667,0.0,37.5,0.0,0.0,100.0,63.63636363636365,0.0,100.0,0.0,0.0,62.5,62.5,0.0,50.0,25.0,50.0,100.0,83.33333333333334,0
4535,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4536,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4537,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4538,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4539,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4540,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4541,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4542,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4543,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4544,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4545,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4546,0.0,60.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4547,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4548,0.0,60.0,0.0,66.66666666666667,0.0,50.0,0.0,0.0,100.0,36.36363636363637,100.0,50.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,37.5,60.0,16.666666666666668,1
4549,0.0,60.0,0.0,22.22222222222222,0.0,37.5,0.0,0.0,100.0,18.181818181818183,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,62.5,60.0,33.333333333333336,1
4550,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4551,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,37.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4552,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4553,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4554,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4555,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4556,100.0,60.0,66.66666666666667,33.33333333333333,0.0,37.5,0.0,0.0,100.0,54.545454545454554,100.0,50.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,12.5,60.0,50.0,0
4557,100.0,0.0,33.333333333333336,77.77777777777779,100.0,37.5,0.0,0.0,0.0,54.545454545454554,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,75.0,37.5,60.0,50.0,0
4558,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4559,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4560,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4561,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4562,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4563,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4564,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4565,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4566,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4567,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,80.0,16.666666666666668,1
4568,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4569,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4570,100.0,60.0,66.66666666666667,44.44444444444444,0.0,37.5,0.0,0.0,100.0,36.36363636363637,100.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.5,60.0,50.0,0
4571,0.0,0.0,33.333333333333336,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4572,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4573,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4574,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4575,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4576,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4577,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4578,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,80.0,50.0,1
4579,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4580,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4581,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,37.5,50.0,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4582,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4583,0.0,0.0,66.66666666666667,22.22222222222222,100.0,62.5,0.0,0.0,0.0,18.181818181818183,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,1
4584,0.0,60.0,66.66666666666667,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,80.0,50.0,1
4585,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,66.66666666666667,1
4586,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,12.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4587,0.0,0.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,27.272727272727273,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
4588,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,45.45454545454546,0.0,50.0,66.66666666666667,100.0,25.0,50.0,0.0,0.0,50.0,37.5,60.0,50.0,1
4589,0.0,60.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,37.5,37.5,0.0,0.0,50.0,37.5,60.0,50.0,1
4590,0.0,60.0,66.66666666666667,11.11111111111111,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,50.0,0.0,0.0,50.0,37.5,80.0,66.66666666666667,1
4591,0.0,0.0,33.333333333333336,33.33333333333333,100.0,50.0,0.0,0.0,100.0,18.181818181818183,0.0,50.0,66.66666666666667,100.0,50.0,12.5,0.0,0.0,50.0,37.5,60.0,16.666666666666668,1
